ID;id_inspection;id_question;id_answer;SCORE
23941;1951;5;19;30
23942;1951;6;21;9
23943;1951;7;27;15
23944;1951;8;31;30
23945;1951;9;35;24
23946;1952;1;4;48
23947;1952;10;40;32
23948;1952;11;43;18
23949;1952;2;8;48
23950;1952;3;12;40
23951;1952;4;16;40
23952;1952;5;18;20
23953;1952;6;23;27
23954;1952;7;28;20
23955;1952;8;32;40
23956;1952;9;36;32
23957;1953;1;3;36
23958;1953;10;39;24
23959;1953;11;43;18
23960;1953;2;6;24
23961;1953;3;11;30
23962;1953;4;15;30
23963;1953;5;19;30
23964;1953;6;22;18
23965;1953;7;26;10
23966;1953;8;31;30
23967;1953;9;35;24
23968;1954;1;1;12
23969;1954;10;39;24
23970;1954;11;41;6
23971;1954;2;6;24
23972;1954;3;9;10
23973;1954;4;14;20
23974;1954;5;17;10
23975;1954;6;21;9
23976;1954;7;26;10
23977;1954;8;30;20
23978;1954;9;33;8
23979;1955;1;1;12
23980;1955;10;39;24
23981;1955;11;41;6
23982;1955;2;6;24
23983;1955;3;9;10
23984;1955;4;14;20
23985;1955;5;17;10
23986;1955;6;21;9
23987;1955;7;26;10
23988;1955;8;31;30
23989;1955;9;33;8
23990;1956;1;3;36
23991;1956;10;39;24
23992;1956;11;43;18
23993;1956;2;8;48
23994;1956;3;12;40
23995;1956;4;15;30
23996;1956;5;20;40
23997;1956;6;23;27
23998;1956;7;28;20
23999;1956;8;32;40
24000;1956;9;35;24
24001;1957;1;3;36
24002;1957;10;39;24
24003;1957;11;44;24
24004;1957;2;7;36
24005;1957;3;12;40
24006;1957;4;15;30
24007;1957;5;20;40
24008;1957;6;23;27
24009;1957;7;28;20
24010;1957;8;32;40
24011;1957;9;35;24
24012;1958;1;4;48
24013;1958;10;40;32
24014;1958;11;44;24
24015;1958;2;6;24
24016;1958;3;10;20
24017;1958;4;16;40
24018;1958;5;20;40
24019;1958;6;24;36
24020;1958;7;28;20
24021;1958;8;32;40
24022;1958;9;33;8
24023;1959;1;4;48
24024;1959;10;40;32
24025;1959;11;42;12
24026;1959;2;7;36
24027;1959;3;11;30
24028;1959;4;13;10
24029;1959;5;19;30
24030;1959;6;21;9
24031;1959;7;28;20
24032;1959;8;30;20
24033;1959;9;36;32
24034;1960;1;4;48
24035;1960;10;40;32
24036;1960;11;44;24
24037;1960;2;7;36
24038;1960;3;10;20
24039;1960;4;16;40
24040;1960;5;20;40
24041;1960;6;24;36
24042;1960;7;26;10
24043;1960;8;32;40
24044;1960;9;36;32
24045;1961;1;3;36
24046;1961;10;39;24
24047;1961;11;43;18
24048;1961;2;5;12
24049;1961;3;11;30
24050;1961;4;15;30
24051;1961;5;20;40
24052;1961;6;21;9
24053;1961;7;27;15
24054;1961;8;31;30
24055;1961;9;35;24
24056;1962;1;3;36
24057;1962;10;39;24
24058;1962;11;43;18
24059;1962;2;7;36
24060;1962;3;11;30
24061;1962;4;13;10
24062;1962;5;19;30
24063;1962;6;22;18
24064;1962;7;27;15
24065;1962;8;31;30
24066;1962;9;33;8
24067;1963;1;4;48
24068;1963;10;40;32
24069;1963;11;44;24
24070;1963;2;8;48
24071;1963;3;12;40
24072;1963;4;16;40
24073;1963;5;18;20
24074;1963;6;24;36
24075;1963;7;28;20
24076;1963;8;32;40
24077;1963;9;36;32
24078;1964;1;2;24
24079;1964;10;39;24
24080;1964;11;44;24
24081;1964;2;7;36
24082;1964;3;11;30
24083;1964;4;15;30
24084;1964;5;20;40
24085;1964;6;21;9
24086;1964;7;28;20
24087;1964;8;31;30
24088;1964;9;34;16
24089;1965;1;3;36
24090;1965;10;40;32
24091;1965;11;44;24
24092;1965;2;8;48
24093;1965;3;11;30
24094;1965;4;16;40
24095;1965;5;19;30
24096;1965;6;24;36
24097;1965;7;28;20
24098;1965;8;32;40
24099;1965;9;36;32
24100;1966;1;3;36
24101;1966;10;39;24
24102;1966;11;43;18
24103;1966;2;8;48
24104;1966;3;11;30
24105;1966;4;15;30
24106;1966;5;19;30
24107;1966;6;24;36
24108;1966;7;28;20
24109;1966;8;30;20
24110;1966;9;36;32
24111;1967;1;3;36
24112;1967;10;38;16
24113;1967;11;43;18
24114;1967;2;7;36
24115;1967;3;11;30
24116;1967;4;15;30
24117;1967;5;18;20
24118;1967;6;24;36
24119;1967;7;28;20
24120;1967;8;31;30
24121;1967;9;36;32
24122;1968;1;1;12
24123;1968;10;39;24
24124;1968;11;41;6
24125;1968;2;6;24
24126;1968;3;9;10
24127;1968;4;14;20
24128;1968;5;17;10
24129;1968;6;21;9
24130;1968;7;26;10
24131;1968;8;30;20
24132;1968;9;33;8
24133;1969;1;1;12
24134;1969;10;39;24
24135;1969;11;41;6
24136;1969;2;6;24
24137;1969;3;9;10
24138;1969;4;14;20
24139;1969;5;17;10
24140;1969;6;21;9
24141;1969;7;26;10
24142;1969;8;30;20
24143;1969;9;33;8
24144;1970;1;1;12
24145;1970;10;39;24
24146;1970;11;41;6
24147;1970;2;6;24
24148;1970;3;9;10
24149;1970;4;14;20
24150;1970;5;17;10
24151;1970;6;21;9
24152;1970;7;26;10
24153;1970;8;31;30
24154;1970;9;33;8
24155;1971;1;1;12
24156;1971;10;39;24
24157;1971;11;41;6
24158;1971;2;6;24
24159;1971;3;9;10
24160;1971;4;14;20
24161;1971;5;18;20
24162;1971;6;21;9
24163;1971;7;26;10
24164;1971;8;30;20
24165;1971;9;33;8
24166;1972;1;1;12
24167;1972;10;39;24
24168;1972;11;41;6
24169;1972;2;6;24
24170;1972;3;9;10
24171;1972;4;14;20
24172;1972;5;17;10
24173;1972;6;21;9
24174;1972;7;26;10
24175;1972;8;30;20
24176;1972;9;33;8
24177;1973;1;3;36
24178;1973;10;39;24
24179;1973;11;43;18
24180;1973;2;7;36
24181;1973;3;11;30
24182;1973;4;15;30
24183;1973;5;19;30
24184;1973;6;23;27
24185;1973;7;28;20
24186;1973;8;32;40
24187;1973;9;35;24
24188;1974;1;3;36
24189;1974;10;40;32
24190;1974;11;43;18
24191;1974;2;7;36
24192;1974;3;12;40
24193;1974;4;15;30
24194;1974;5;19;30
24195;1974;6;23;27
24196;1974;7;28;20
24197;1974;8;32;40
24198;1974;9;35;24
24199;1975;1;3;36
24200;1975;10;40;32
24201;1975;11;44;24
24202;1975;2;8;48
24203;1975;3;12;40
24204;1975;4;16;40
24205;1975;5;20;40
24206;1975;6;24;36
24207;1975;7;28;20
24208;1975;8;32;40
24209;1975;9;36;32
24210;1976;1;3;36
24211;1976;10;39;24
24212;1976;11;43;18
24213;1976;2;7;36
24214;1976;3;11;30
24215;1976;4;15;30
24216;1976;5;20;40
24217;1976;6;22;18
24218;1976;7;26;10
24219;1976;8;31;30
24220;1976;9;35;24
24221;1977;1;4;48
24222;1977;10;40;32
24223;1977;11;44;24
24224;1977;2;8;48
24225;1977;3;12;40
24226;1977;4;16;40
24227;1977;5;19;30
24228;1977;6;24;36
24229;1977;7;28;20
24230;1977;8;32;40
24231;1977;9;36;32
24232;1978;1;1;12
24233;1978;10;37;8
24234;1978;11;44;24
24235;1978;2;7;36
24236;1978;3;12;40
24237;1978;4;13;10
24238;1978;5;19;30
24239;1978;6;22;18
24240;1978;7;26;10
24241;1978;8;32;40
24242;1978;9;33;8
24243;1979;1;1;12
24244;1979;10;37;8
24245;1979;11;44;24
24246;1979;2;7;36
24247;1979;3;11;30
24248;1979;4;13;10
24249;1979;5;19;30
24250;1979;6;22;18
24251;1979;7;26;10
24252;1979;8;32;40
24253;1979;9;34;16
24254;1980;1;1;12
24255;1980;10;37;8
24256;1980;11;42;12
24257;1980;2;7;36
24258;1980;3;12;40
24259;1980;4;13;10
24260;1980;5;19;30
24261;1980;6;22;18
24262;1980;7;27;15
24263;1980;8;29;10
24264;1980;9;33;8
24265;1981;1;1;12
24266;1981;10;37;8
24267;1981;11;44;24
24268;1981;2;7;36
24269;1981;3;11;30
24270;1981;4;13;10
24271;1981;5;19;30
24272;1981;6;23;27
24273;1981;7;27;15
24274;1981;8;32;40
24275;1981;9;33;8
24276;1982;1;1;12
24277;1982;10;37;8
24278;1982;11;44;24
24279;1982;2;7;36
24280;1982;3;11;30
24281;1982;4;13;10
24282;1982;5;19;30
24283;1982;6;22;18
24284;1982;7;27;15
24285;1982;8;32;40
24286;1982;9;33;8
24287;1983;1;1;12
24288;1983;10;37;8
24289;1983;11;44;24
24290;1983;2;7;36
24291;1983;3;12;40
24292;1983;4;13;10
24293;1983;5;19;30
24294;1983;6;22;18
24295;1983;7;27;15
24296;1983;8;31;30
24297;1983;9;35;24
24298;1984;1;4;48
24299;1984;10;40;32
24300;1984;11;44;24
24301;1984;2;8;48
24302;1984;3;12;40
24303;1984;4;16;40
24304;1984;5;18;20
24305;1984;6;24;36
24306;1984;7;28;20
24307;1984;8;32;40
24308;1984;9;36;32
24309;1985;1;3;36
24310;1985;10;40;32
24311;1985;11;43;18
24312;1985;2;6;24
24313;1985;3;12;40
24314;1985;4;16;40
24315;1985;5;18;20
24316;1985;6;23;27
24317;1985;7;27;15
24318;1985;8;31;30
24319;1985;9;35;24
24320;1986;1;2;24
24321;1986;10;39;24
24322;1986;11;43;18
24323;1986;2;7;36
24324;1986;3;11;30
24325;1986;4;15;30
24326;1986;5;19;30
24327;1986;6;21;9
24328;1986;7;27;15
24329;1986;8;31;30
24330;1986;9;35;24
24331;1987;1;3;36
24332;1987;10;40;32
24333;1987;11;44;24
24334;1987;2;8;48
24335;1987;3;12;40
24336;1987;4;16;40
24337;1987;5;20;40
24338;1987;6;21;9
24339;1987;7;28;20
24340;1987;8;32;40
24341;1987;9;33;8
24342;1988;1;1;12
24343;1988;10;37;8
24344;1988;11;44;24
24345;1988;2;8;48
24346;1988;3;12;40
24347;1988;4;15;30
24348;1988;5;20;40
24349;1988;6;23;27
24350;1988;7;28;20
24351;1988;8;32;40
24352;1988;9;33;8
24353;1989;1;1;12
24354;1989;10;37;8
24355;1989;11;44;24
24356;1989;2;7;36
24357;1989;3;12;40
24358;1989;4;15;30
24359;1989;5;20;40
24360;1989;6;23;27
24361;1989;7;28;20
24362;1989;8;32;40
24363;1989;9;35;24
24364;1990;1;1;12
24365;1990;10;37;8
24366;1990;11;44;24
24367;1990;2;8;48
24368;1990;3;12;40
24369;1990;4;14;20
24370;1990;5;19;30
24371;1990;6;23;27
24372;1990;7;27;15
24373;1990;8;32;40
24374;1990;9;35;24
24375;1991;1;1;12
24376;1991;10;37;8
24377;1991;11;44;24
24378;1991;2;7;36
24379;1991;3;12;40
24380;1991;4;15;30
24381;1991;5;19;30
24382;1991;6;23;27
24383;1991;7;28;20
24384;1991;8;32;40
24385;1991;9;35;24
24386;1992;1;1;12
24387;1992;10;37;8
24388;1992;11;44;24
24389;1992;2;7;36
24390;1992;3;12;40
24391;1992;4;15;30
24392;1992;5;19;30
24393;1992;6;23;27
24394;1992;7;28;20
24395;1992;8;32;40
24396;1992;9;35;24
24397;1993;1;1;12
24398;1993;10;37;8
24399;1993;11;44;24
24400;1993;2;7;36
24401;1993;3;12;40
24402;1993;4;15;30
24403;1993;5;20;40
24404;1993;6;23;27
24405;1993;7;28;20
24406;1993;8;32;40
24407;1993;9;35;24
24408;1994;1;2;24
24409;1994;10;39;24
24410;1994;11;44;24
24411;1994;2;7;36
24412;1994;3;10;20
24413;1994;4;14;20
24414;1994;5;20;40
24415;1994;6;21;9
24416;1994;7;28;20
24417;1994;8;31;30
24418;1994;9;34;16
24419;1995;1;4;48
24420;1995;10;40;32
24421;1995;11;44;24
24422;1995;2;8;48
24423;1995;3;12;40
24424;1995;4;16;40
24425;1995;5;20;40
24426;1995;6;23;27
24427;1995;7;28;20
24428;1995;8;32;40
24429;1995;9;36;32
24430;1996;1;3;36
24431;1996;10;39;24
24432;1996;11;43;18
24433;1996;2;7;36
24434;1996;3;11;30
24435;1996;4;16;40
24436;1996;5;19;30
24437;1996;6;23;27
24438;1996;7;28;20
24439;1996;8;32;40
24440;1996;9;35;24
24441;1997;1;3;36
24442;1997;10;40;32
24443;1997;11;44;24
24444;1997;2;8;48
24445;1997;3;12;40
24446;1997;4;16;40
24447;1997;5;19;30
24448;1997;6;21;9
24449;1997;7;28;20
24450;1997;8;32;40
24451;1997;9;33;8
24452;1998;1;2;24
24453;1998;10;39;24
24454;1998;11;43;18
24455;1998;2;7;36
24456;1998;3;11;30
24457;1998;4;15;30
24458;1998;5;18;20
24459;1998;6;21;9
24460;1998;7;27;15
24461;1998;8;31;30
24462;1998;9;35;24
24463;1999;1;4;48
24464;1999;10;40;32
24465;1999;11;44;24
24466;1999;2;8;48
24467;1999;3;12;40
24468;1999;4;16;40
24469;1999;5;18;20
24470;1999;6;24;36
24471;1999;7;28;20
24472;1999;8;32;40
24473;1999;9;36;32
24474;2000;1;3;36
24475;2000;10;38;16
24476;2000;11;43;18
24477;2000;2;7;36
24478;2000;3;11;30
24479;2000;4;16;40
24480;2000;5;18;20
24481;2000;6;24;36
24482;2000;7;28;20
24483;2000;8;31;30
24484;2000;9;35;24
24485;2001;1;3;36
24486;2001;10;40;32
24487;2001;11;44;24
24488;2001;2;7;36
24489;2001;3;11;30
24490;2001;4;16;40
24491;2001;5;19;30
24492;2001;6;24;36
24493;2001;7;28;20
24494;2001;8;31;30
24495;2001;9;36;32
24496;2002;1;4;48
24497;2002;10;40;32
24498;2002;11;44;24
24499;2002;2;8;48
24500;2002;3;12;40
24501;2002;4;16;40
24502;2002;5;19;30
24503;2002;6;24;36
24504;2002;7;28;20
24505;2002;8;32;40
24506;2002;9;36;32
24507;2003;1;4;48
24508;2003;10;40;32
24509;2003;11;44;24
24510;2003;2;8;48
24511;2003;3;12;40
24512;2003;4;16;40
24513;2003;5;20;40
24514;2003;6;24;36
24515;2003;7;28;20
24516;2003;8;32;40
24517;2003;9;36;32
24518;2004;1;4;48
24519;2004;10;40;32
24520;2004;11;44;24
24521;2004;2;8;48
24522;2004;3;12;40
24523;2004;4;16;40
24524;2004;5;20;40
24525;2004;6;24;36
24526;2004;7;28;20
24527;2004;8;32;40
24528;2004;9;36;32
24529;2005;1;3;36
24530;2005;10;40;32
24531;2005;11;44;24
24532;2005;2;8;48
24533;2005;3;12;40
24534;2005;4;16;40
24535;2005;5;20;40
24536;2005;6;24;36
24537;2005;7;28;20
24538;2005;8;32;40
24539;2005;9;36;32
24540;2006;1;1;12
24541;2006;10;39;24
24542;2006;11;41;6
24543;2006;2;6;24
24544;2006;3;9;10
24545;2006;4;14;20
24546;2006;5;17;10
24547;2006;6;21;9
24548;2006;7;26;10
24549;2006;8;32;40
24550;2006;9;33;8
24551;2007;1;1;12
24552;2007;10;39;24
24553;2007;11;41;6
24554;2007;2;6;24
24555;2007;3;9;10
24556;2007;4;14;20
24557;2007;5;17;10
24558;2007;6;21;9
24559;2007;7;26;10
24560;2007;8;30;20
24561;2007;9;33;8
24562;2008;1;1;12
24563;2008;10;39;24
24564;2008;11;41;6
24565;2008;2;6;24
24566;2008;3;9;10
24567;2008;4;14;20
24568;2008;5;17;10
24569;2008;6;21;9
24570;2008;7;26;10
24571;2008;8;31;30
24572;2008;9;33;8
24573;2009;1;1;12
24574;2009;10;39;24
24575;2009;11;41;6
24576;2009;2;6;24
24577;2009;3;9;10
24578;2009;4;14;20
24579;2009;5;17;10
24580;2009;6;21;9
24581;2009;7;26;10
24582;2009;8;30;20
24583;2009;9;33;8
24584;2010;1;1;12
24585;2010;10;39;24
24586;2010;11;41;6
24587;2010;2;6;24
24588;2010;3;9;10
24589;2010;4;14;20
24590;2010;5;17;10
24591;2010;6;21;9
24592;2010;7;26;10
24593;2010;8;31;30
24594;2010;9;33;8
24595;2011;1;3;36
24596;2011;10;39;24
24597;2011;11;43;18
24598;2011;2;7;36
24599;2011;3;11;30
24600;2011;4;15;30
24601;2011;5;19;30
24602;2011;6;23;27
24603;2011;7;28;20
24604;2011;8;31;30
24605;2011;9;35;24
24606;2012;1;3;36
24607;2012;10;39;24
24608;2012;11;44;24
24609;2012;2;7;36
24610;2012;3;11;30
24611;2012;4;15;30
24612;2012;5;20;40
24613;2012;6;23;27
24614;2012;7;28;20
24615;2012;8;31;30
24616;2012;9;35;24
24617;2013;1;4;48
24618;2013;10;40;32
24619;2013;11;44;24
24620;2013;2;8;48
24621;2013;3;12;40
24622;2013;4;16;40
24623;2013;5;19;30
24624;2013;6;24;36
24625;2013;7;28;20
24626;2013;8;32;40
24627;2013;9;36;32
24628;2014;1;3;36
24629;2014;10;40;32
24630;2014;11;44;24
24631;2014;2;8;48
24632;2014;3;12;40
24633;2014;4;16;40
24634;2014;5;20;40
24635;2014;6;21;9
24636;2014;7;28;20
24637;2014;8;32;40
24638;2014;9;33;8
24639;2015;1;3;36
24640;2015;10;40;32
24641;2015;11;43;18
24642;2015;2;8;48
24643;2015;3;11;30
24644;2015;4;16;40
24645;2015;5;19;30
24646;2015;6;24;36
24647;2015;7;28;20
24648;2015;8;31;30
24649;2015;9;36;32
24650;2016;1;3;36
24651;2016;10;39;24
24652;2016;11;43;18
24653;2016;2;7;36
24654;2016;3;11;30
24655;2016;4;15;30
24656;2016;5;18;20
24657;2016;6;24;36
24658;2016;7;28;20
24659;2016;8;31;30
24660;2016;9;36;32
24661;2017;1;4;48
24662;2017;10;40;32
24663;2017;11;44;24
24664;2017;2;8;48
24665;2017;3;12;40
24666;2017;4;16;40
24667;2017;5;17;10
24668;2017;6;24;36
24669;2017;7;28;20
24670;2017;8;32;40
24671;2017;9;36;32
24672;2018;1;3;36
24673;2018;10;39;24
24674;2018;11;43;18
24675;2018;2;7;36
24676;2018;3;11;30
24677;2018;4;15;30
24678;2018;5;19;30
24679;2018;6;23;27
24680;2018;7;27;15
24681;2018;8;31;30
24682;2018;9;35;24
24683;2019;1;4;48
24684;2019;10;40;32
24685;2019;11;44;24
24686;2019;2;8;48
24687;2019;3;12;40
24688;2019;4;16;40
24689;2019;5;20;40
24690;2019;6;24;36
24691;2019;7;28;20
24692;2019;8;32;40
24693;2019;9;36;32
24694;2020;1;2;24
24695;2020;10;39;24
24696;2020;11;44;24
24697;2020;2;7;36
24698;2020;3;11;30
24699;2020;4;13;10
24700;2020;5;20;40
24701;2020;6;21;9
24702;2020;7;28;20
24703;2020;8;31;30
24704;2020;9;33;8
24705;2021;1;3;36
24706;2021;10;40;32
24707;2021;11;43;18
24708;2021;2;7;36
24709;2021;3;11;30
24710;2021;4;16;40
24711;2021;5;19;30
24712;2021;6;24;36
24713;2021;7;28;20
24714;2021;8;31;30
24715;2021;9;36;32
24716;2022;1;3;36
24717;2022;10;40;32
24718;2022;11;44;24
24719;2022;2;8;48
24720;2022;3;11;30
24721;2022;4;16;40
24722;2022;5;19;30
24723;2022;6;24;36
24724;2022;7;28;20
24725;2022;8;31;30
24726;2022;9;36;32
24727;2023;1;3;36
24728;2023;10;40;32
24729;2023;11;43;18
24730;2023;2;7;36
24731;2023;3;11;30
24732;2023;4;15;30
24733;2023;5;18;20
24734;2023;6;24;36
24735;2023;7;28;20
24736;2023;8;30;20
24737;2023;9;35;24
24738;2024;1;3;36
24739;2024;10;39;24
24740;2024;11;43;18
24741;2024;2;7;36
24742;2024;3;11;30
24743;2024;4;15;30
24744;2024;5;20;40
24745;2024;6;23;27
24746;2024;7;27;15
24747;2024;8;31;30
24748;2024;9;35;24
24749;2025;1;4;48
24750;2025;10;40;32
24751;2025;11;44;24
24752;2025;2;8;48
24753;2025;3;12;40
24754;2025;4;16;40
24755;2025;5;18;20
24756;2025;6;24;36
24757;2025;7;28;20
24758;2025;8;32;40
24759;2025;9;36;32
24760;2026;1;1;12
24761;2026;10;39;24
24762;2026;11;41;6
24763;2026;2;5;12
24764;2026;3;9;10
24765;2026;4;14;20
24766;2026;5;17;10
24767;2026;6;21;9
24768;2026;7;26;10
24769;2026;8;30;20
24770;2026;9;33;8
24771;2027;1;1;12
24772;2027;10;39;24
24773;2027;11;41;6
24774;2027;2;5;12
24775;2027;3;9;10
24776;2027;4;14;20
24777;2027;5;17;10
24778;2027;6;21;9
24779;2027;7;26;10
24780;2027;8;30;20
24781;2027;9;33;8
24782;2028;1;3;36
24783;2028;10;40;32
24784;2028;11;43;18
24785;2028;2;7;36
24786;2028;3;11;30
24787;2028;4;14;20
24788;2028;5;19;30
24789;2028;6;24;36
24790;2028;7;27;15
24791;2028;8;31;30
24792;2028;9;35;24
24793;2029;1;2;24
24794;2029;10;40;32
24795;2029;11;44;24
24796;2029;2;7;36
24797;2029;3;9;10
24798;2029;4;15;30
24799;2029;5;20;40
24800;2029;6;21;9
24801;2029;7;28;20
24802;2029;8;32;40
24803;2029;9;33;8
24804;2030;1;3;36
24805;2030;10;40;32
24806;2030;11;44;24
24807;2030;2;8;48
24808;2030;3;12;40
24809;2030;4;16;40
24810;2030;5;19;30
24811;2030;6;24;36
24812;2030;7;28;20
24813;2030;8;32;40
24814;2030;9;36;32
24815;2031;1;4;48
24816;2031;10;40;32
24817;2031;11;44;24
24818;2031;2;8;48
24819;2031;3;12;40
24820;2031;4;16;40
24821;2031;5;18;20
24822;2031;6;24;36
24823;2031;7;28;20
24824;2031;8;32;40
24825;2031;9;36;32
24826;2032;1;3;36
24827;2032;10;40;32
24828;2032;11;44;24
24829;2032;2;7;36
24830;2032;3;11;30
24831;2032;4;16;40
24832;2032;5;19;30
24833;2032;6;24;36
24834;2032;7;28;20
24835;2032;8;31;30
24836;2032;9;36;32
24837;2033;1;3;36
24838;2033;10;39;24
24839;2033;11;43;18
24840;2033;2;7;36
24841;2033;3;11;30
24842;2033;4;16;40
24843;2033;5;18;20
24844;2033;6;24;36
24845;2033;7;28;20
24846;2033;8;31;30
24847;2033;9;36;32
24848;2034;1;3;36
24849;2034;10;39;24
24850;2034;11;43;18
24851;2034;2;7;36
24852;2034;3;11;30
24853;2034;4;16;40
24854;2034;5;19;30
24855;2034;6;24;36
24856;2034;7;28;20
24857;2034;8;31;30
24858;2034;9;36;32
24859;2035;1;1;12
24860;2035;10;39;24
24861;2035;11;41;6
24862;2035;2;5;12
24863;2035;3;9;10
24864;2035;4;14;20
24865;2035;5;17;10
24866;2035;6;21;9
24867;2035;7;26;10
24868;2035;8;30;20
24869;2035;9;33;8
24870;2036;1;1;12
24871;2036;10;39;24
24872;2036;11;41;6
24873;2036;2;5;12
24874;2036;3;9;10
24875;2036;4;14;20
24876;2036;5;17;10
24877;2036;6;21;9
24878;2036;7;26;10
24879;2036;8;30;20
24880;2036;9;33;8
24881;2037;1;1;12
24882;2037;10;39;24
24883;2037;11;41;6
24884;2037;2;5;12
24885;2037;3;9;10
24886;2037;4;14;20
24887;2037;5;17;10
24888;2037;6;21;9
24889;2037;7;26;10
24890;2037;8;30;20
24891;2037;9;33;8
24892;2038;1;1;12
24893;2038;10;39;24
24894;2038;11;41;6
24895;2038;2;5;12
24896;2038;3;9;10
24897;2038;4;14;20
24898;2038;5;17;10
24899;2038;6;21;9
24900;2038;7;26;10
24901;2038;8;30;20
24902;2038;9;33;8
24903;2039;1;1;12
24904;2039;10;39;24
24905;2039;11;41;6
24906;2039;2;5;12
24907;2039;3;9;10
24908;2039;4;14;20
24909;2039;5;17;10
24910;2039;6;21;9
24911;2039;7;26;10
24912;2039;8;30;20
24913;2039;9;33;8
24914;2040;1;4;48
24915;2040;10;40;32
24916;2040;11;44;24
24917;2040;2;8;48
24918;2040;3;12;40
24919;2040;4;16;40
24920;2040;5;19;30
24921;2040;6;24;36
24922;2040;7;28;20
24923;2040;8;32;40
24924;2040;9;36;32
24925;2041;1;1;12
24926;2041;10;38;16
24927;2041;11;44;24
24928;2041;2;7;36
24929;2041;3;12;40
24930;2041;4;15;30
24931;2041;5;20;40
24932;2041;6;23;27
24933;2041;7;27;15
24934;2041;8;32;40
24935;2041;9;35;24
24936;2042;1;1;12
24937;2042;10;38;16
24938;2042;11;44;24
24939;2042;2;7;36
24940;2042;3;12;40
24941;2042;4;15;30
24942;2042;5;20;40
24943;2042;6;23;27
24944;2042;7;27;15
24945;2042;8;32;40
24946;2042;9;35;24
24947;2043;1;2;24
24948;2043;10;37;8
24949;2043;11;44;24
24950;2043;2;7;36
24951;2043;3;11;30
24952;2043;4;15;30
24953;2043;5;19;30
24954;2043;6;23;27
24955;2043;7;27;15
24956;2043;8;32;40
24957;2043;9;35;24
24958;2044;1;4;48
24959;2044;10;40;32
24960;2044;11;44;24
24961;2044;2;8;48
24962;2044;3;12;40
24963;2044;4;16;40
24964;2044;5;20;40
24965;2044;6;24;36
24966;2044;7;28;20
24967;2044;8;32;40
24968;2044;9;36;32
24969;2045;1;4;48
24970;2045;10;40;32
24971;2045;11;44;24
24972;2045;2;8;48
24973;2045;3;12;40
24974;2045;4;16;40
24975;2045;5;20;40
24976;2045;6;24;36
24977;2045;7;28;20
24978;2045;8;32;40
24979;2045;9;36;32
24980;2046;1;4;48
24981;2046;10;40;32
24982;2046;11;44;24
24983;2046;2;8;48
24984;2046;3;12;40
24985;2046;4;16;40
24986;2046;5;18;20
24987;2046;6;24;36
24988;2046;7;28;20
24989;2046;8;32;40
24990;2046;9;36;32
24991;2047;1;3;36
24992;2047;10;39;24
24993;2047;11;43;18
24994;2047;2;7;36
24995;2047;3;11;30
24996;2047;4;15;30
24997;2047;5;19;30
24998;2047;6;23;27
24999;2047;7;27;15
25000;2047;8;31;30
25001;2047;9;35;24
25002;2048;1;2;24
25003;2048;10;38;16
25004;2048;11;43;18
25005;2048;2;7;36
25006;2048;3;12;40
25007;2048;4;16;40
25008;2048;5;18;20
25009;2048;6;24;36
25010;2048;7;28;20
25011;2048;8;31;30
25012;2048;9;35;24
25013;2049;1;2;24
25014;2049;10;39;24
25015;2049;11;44;24
25016;2049;2;7;36
25017;2049;3;11;30
25018;2049;4;15;30
25019;2049;5;18;20
25020;2049;6;24;36
25021;2049;7;28;20
25022;2049;8;30;20
25023;2049;9;36;32
25024;2050;1;3;36
25025;2050;10;40;32
25026;2050;11;44;24
25027;2050;2;7;36
25028;2050;3;11;30
25029;2050;4;15;30
25030;2050;5;18;20
25031;2050;6;21;9
25032;2050;7;27;15
25033;2050;8;31;30
25034;2050;9;35;24
25035;2051;1;4;48
25036;2051;10;40;32
25037;2051;11;44;24
25038;2051;2;8;48
25039;2051;3;12;40
25040;2051;4;16;40
25041;2051;5;20;40
25042;2051;6;24;36
25043;2051;7;28;20
25044;2051;8;32;40
25045;2051;9;35;24
25046;2052;1;4;48
25047;2052;10;40;32
25048;2052;11;44;24
25049;2052;2;8;48
25050;2052;3;12;40
25051;2052;4;16;40
25052;2052;5;20;40
25053;2052;6;23;27
25054;2052;7;28;20
25055;2052;8;31;30
25056;2052;9;36;32
25057;2053;1;4;48
25058;2053;10;40;32
25059;2053;11;44;24
25060;2053;2;8;48
25061;2053;3;12;40
25062;2053;4;16;40
25063;2053;5;20;40
25064;2053;6;24;36
25065;2053;7;27;15
25066;2053;8;32;40
25067;2053;9;36;32
25068;2054;1;4;48
25069;2054;10;40;32
25070;2054;11;44;24
25071;2054;2;8;48
25072;2054;3;12;40
25073;2054;4;16;40
25074;2054;5;20;40
25075;2054;6;24;36
25076;2054;7;28;20
25077;2054;8;32;40
25078;2054;9;36;32
25079;2055;1;4;48
25080;2055;10;40;32
25081;2055;11;44;24
25082;2055;2;8;48
25083;2055;3;11;30
25084;2055;4;16;40
25085;2055;5;20;40
25086;2055;6;24;36
25087;2055;7;27;15
25088;2055;8;31;30
25089;2055;9;36;32
25090;2056;1;3;36
25091;2056;10;40;32
25092;2056;11;44;24
25093;2056;2;8;48
25094;2056;3;12;40
25095;2056;4;16;40
25096;2056;5;19;30
25097;2056;6;24;36
25098;2056;7;28;20
25099;2056;8;32;40
25100;2056;9;36;32
25101;2057;1;3;36
25102;2057;10;40;32
25103;2057;11;43;18
25104;2057;2;7;36
